type,file,record_id,contaminated_value,detail,raw_text
cargo_in_ship_name,18830609p.398_p002_parsed.json,7dcfb9b9-3c18-4ccc-9890-2bbe6e71dc53,"June 2 Uppingham  - Riga - 22,000 half-square sleepers",sleepers,"June 2 Uppingham (s) - Riga - 22,000 half-square sleepers-Burt, Boulton, & Haywood, 5,915 square sleeper blocks-Burt, Boulton, & Haywood"
cargo_in_ship_name,18830609p.398_p002_parsed.json,e64cff21-1733-416e-9bd4-01e50fc52b6e,June 2 Ashlow,ash,"June 2 Ashlow-St. John, N.B.-15,030 deals, 9 pcs. hewn birch, 88 larch poles-Cloherty"
cargo_in_ship_name,18971211p.845_p001_parsed.json,6a679f0b-727a-4573-b1c4-789d8e145433,"J. H. McLaren Pa-cagoula-424 lds hewn pitch pine, 378 lds sawn pitch pine H. Owen & Son","pine,hewn,sawn","Dec. 3 J. H. McLaren Pa-cagoula-424 lds hewn pitch pine, 378 lds sawn pitch pine H. Owen & Son"
cargo_in_ship_name,18930819p.3_p002_parsed.json,32049f7d-9cb1-4ed0-834a-b07407776ea4,Helmer,elm,"Aug. 8 Helmer-Hernösand-240 lds. sawn fir, 2 lds. fir spars-G. Gordon & Co."
cargo_in_ship_name,12. p. 284-286 - Imports - September 17 1887 - Timber Trades Journal 1887_p002_parsed.json,c377f57d-5fb7-427b-a15d-15f668936d41,"Carlotte - Rugenwalde - 13,235 pit-props - Order",props,"Carlotte - Rugenwalde - 13,235 pit-props - Order"
cargo_in_ship_name,12. p. 284-286 - Imports - September 17 1887 - Timber Trades Journal 1887_p002_parsed.json,e4db4ef1-bdaa-4953-ae9a-9b55c57faad1,"Oscarshamn-7,870 props",props,"Oscarshamn-7,870 props-Order"
cargo_in_ship_name,12. p. 284-286 - Imports - September 17 1887 - Timber Trades Journal 1887_p002_parsed.json,67c1d30f-84f4-4580-8dbb-967cf33c9522,Wilhelmina,elm,"Wilhelmina-Soderhamn-10,753 battens and boards, 453 lds. firewood-Henry Brown"
cargo_in_ship_name,12. p. 284-286 - Imports - September 17 1887 - Timber Trades Journal 1887_p002_parsed.json,fc64ae6d-b044-4d2e-9fc8-22c61ee3da69,Philadelphia-210 deals,deals,Philadelphia-210 deals-F. March
cargo_in_ship_name,18970417p.720_p002_parsed.json,a5d6011c-4aeb-433c-8135-8f56c7c0c868,"lds. deals, battens, and ends","deals,battens,lds.","lds. deals, battens, and ends-C. A."
cargo_in_ship_name,18970417p.720_p002_parsed.json,a9b86707-9b90-43e9-b3b5-06972c93c189,Porsgrund-130 lds. hewn fir,"lds.,fir,hewn",Porsgrund-130 lds. hewn fir-W.Pearson
cargo_in_ship_name,18970417p.720_p002_parsed.json,1b984921-8285-4024-8f99-452a2e98e3cc,slind & Co. ; from Bergqvara-30 lds.,lds.,slind & Co. ; from Bergqvara-30 lds.
cargo_in_ship_name,18970417p.720_p002_parsed.json,942cd9fa-39b6-41a2-b36e-3adfd116585f,"lds. sawn timber, 40 lds. planks","planks,timber,lds.,sawn","lds. sawn timber, 40 lds. planks-Grom"
cargo_in_ship_name,18970417p.720_p002_parsed.json,a47a65e1-5982-403e-ba39-9d192d794f15,0 bdls. laths,laths,0 bdls. laths-Hollis Bros. & Co. ;
cargo_in_ship_name,18970417p.720_p002_parsed.json,a5da19e9-b4cd-4f82-998e-113bb28c8b5d,0 bdls. laths,laths,"0 bdls. laths-Heaven & Co. ; 1,150"
cargo_in_ship_name,18970417p.720_p002_parsed.json,4d9e0555-865b-4075-a4ac-65a91677c397,laths,laths,laths-J. H. Wilson ; 729 bdls. laths-
cargo_in_ship_name,18970417p.720_p002_parsed.json,ae4a6a46-ce7c-4a79-b197-749ae0ae6f99,"F. Appleby & Son ; 1,000 bdls. laths",laths,"F. Appleby & Son ; 1,000 bdls. laths-Aire"
cargo_in_ship_name,18970417p.720_p002_parsed.json,dcb02604-eaa2-4d04-8a52-381e945f505a,"& Calder-49,702 laths, 93 bdls. broom-",laths,"& Calder-49,702 laths, 93 bdls. broom-"
cargo_in_ship_name,18970417p.720_p002_parsed.json,1229d317-c3ab-4d9e-a118-75d53cfd1a8e,"Lynger-16,341 pit props, 1,668 pcs. round","props,pcs.","Lynger-16,341 pit props, 1,668 pcs. round"
cargo_in_ship_name,18970417p.720_p002_parsed.json,270e45c8-beae-4bd5-8283-1264d8809a8d,timber,timber,"timber-Pyman, Bell, & Co."
cargo_in_ship_name,18970417p.720_p002_parsed.json,c11f1c6d-3787-47f0-82b9-de876454c01c,"staves, 1,404 bdls. lumber",staves,"staves, 1,404 bdls. lumber-Wilsons"
cargo_in_ship_name,18970417p.720_p002_parsed.json,d51d6594-92ee-4bad-b369-79da8fbeb505,"Timber & Saw-mill Co. ; 500 doors, 300",timber,"Timber & Saw-mill Co. ; 500 doors, 300"
cargo_in_ship_name,18970417p.720_p002_parsed.json,59e2597b-9fca-487d-b39f-3882e7072d92,putlogs,logs,"putlogs-Dolton, Bournes, & Dolton ; 25"
cargo_in_ship_name,18970417p.720_p002_parsed.json,b717a50c-4231-4cb2-8e60-db2f4dbb4100,"bdls. trellis, qnty. boxboards, 5 prs. oars,",boards,"bdls. trellis, qnty. boxboards, 5 prs. oars,"
cargo_in_ship_name,18970417p.720_p002_parsed.json,db626698-f50f-4789-b2b6-8fda6f95dfe9,"3 doz rickers, 6 poles",poles,"3 doz rickers, 6 poles"
cargo_in_ship_name,18970417p.720_p002_parsed.json,3a64757b-627b-4091-a639-202110f202eb,"Saville, & Co. ; 2,000 poles",poles,"Saville, & Co. ; 2,000 poles-Dolton, Bournes"
cargo_in_ship_name,18970417p.720_p002_parsed.json,4600c002-50a5-4136-8faf-d65fc38c8344,"& Dolton ; 4,000 bdls. boxboards",boards,"& Dolton ; 4,000 bdls. boxboards"
cargo_in_ship_name,18970417p.720_p002_parsed.json,398d59f7-78a2-484b-a24f-9866cf20d8be,Co ; 487 pcs. lumber,pcs.,"Co ; 487 pcs. lumber-Oliver & Sons ; 1,611"
cargo_in_ship_name,18970417p.720_p002_parsed.json,df51a754-c0c1-48b5-8f5f-6800fa8ab46b,pcs. lumber,pcs.,pcs. lumber-H. Lebus ; 817 pcs. and bdls.
cargo_in_ship_name,18970417p.720_p002_parsed.json,83e6af78-b64f-47d2-8e1d-2f3c41af256f,"lumber, 96 logs mahogany","logs,mahogany","lumber, 96 logs mahogany"
cargo_in_ship_name,18970417p.720_p002_parsed.json,b2161fab-332b-440c-b85c-aef415f324e8,"lumber, 360 logs timber","timber,logs","lumber, 360 logs timber"
cargo_in_ship_name,18970417p.720_p002_parsed.json,16d5857e-aa2a-4e52-bbd4-8b9c7fc5d879,"bdls. dowels, 257 spars, 58 pkgs. wheels,",spars,"bdls. dowels, 257 spars, 58 pkgs. wheels,"
cargo_in_ship_name,18970417p.720_p002_parsed.json,0c81d0bd-b690-46f6-a5da-450c56c65438,"pcs. and bdls. lumber, 385 bdls. dowels",pcs.,"pcs. and bdls. lumber, 385 bdls. dowels"
cargo_in_ship_name,18970417p.720_p002_parsed.json,33bd405d-95cb-48dc-83c5-fc727c886086,7 lds. props,"props,lds.","7 lds. props-Bell, Harrison, & Co."
cargo_in_ship_name,18970417p.720_p002_parsed.json,dc7fa0ba-8506-4a0d-a15f-8eb9af08b83c,"lds. planed fir, 13 lds. battens, 3 lds.","battens,lds.,fir,planed","lds. planed fir, 13 lds. battens, 3 lds."
cargo_in_ship_name,18970417p.720_p002_parsed.json,7b119162-8cda-4d63-b6db-d0bcf90bcea2,2 lds. spars,"lds.,spars","2 lds. spars-Symons, Martyn, & Co."
cargo_in_ship_name,18970417p.720_p002_parsed.json,deeb3b6e-b94e-41f8-b5eb-07c9ac876190,36 lds. hewn fir,"lds.,fir,hewn",36 lds. hewn fir-Cole Bros.
cargo_in_ship_name,18970417p.720_p002_parsed.json,41c6f924-e59b-495d-9664-3eb36db436d7,Addington Timber Co.,timber,Addington Timber Co.
cargo_in_ship_name,18970417p.720_p002_parsed.json,9b5066d6-b5eb-426a-8f94-bc2e069dfabd,"mouldings, 54 lds. firewood","lds.,fir","mouldings, 54 lds. firewood-Driver & Co."
cargo_in_ship_name,18970417p.720_p002_parsed.json,9b085171-63a3-4f0c-ae4c-e16c8f50e835,"lds. sawn fir, 10 lds. firewood","lds.,fir,sawn","lds. sawn fir, 10 lds. firewood-Tagart,"
cargo_in_ship_name,18970417p.720_p002_parsed.json,080103e4-f3f7-4eae-8df1-ada3502ca431,"lds. planed fir, 24 lds. laths","laths,lds.,fir,planed","lds. planed fir, 24 lds. laths-J. Bovill & Co."
cargo_in_ship_name,18970417p.720_p002_parsed.json,8d00350a-f925-48cf-a7e3-47de0da75fb0,"beech, 40 lds. hewn oak","lds.,oak,beech,hewn","beech, 40 lds. hewn oak-H. M. Moller"
cargo_in_ship_name,18970417p.720_p002_parsed.json,5fb48881-be06-473a-9924-0acc5c8bd26d,Christine - Uddevalla - 180 lds. hewn pit,"lds.,hewn",Christine - Uddevalla - 180 lds. hewn pit
cargo_in_ship_name,18970417p.720_p002_parsed.json,381aa2dc-326d-4884-a333-3b1f30eab6a4,props,props,props-E. Wiener & Co.
cargo_in_ship_name,18970417p.720_p002_parsed.json,5cad4c5f-e722-48dd-b16f-51a3751faec0,Elma,elm,Elma-Uddevalla-235 lds. hewn pit props-
cargo_in_ship_name,18970417p.720_p002_parsed.json,b4133897-ea30-4441-be0b-e7ca7e9dfde9,8 Jonehild - Bergqvara - 345 lds. hewn pit,"lds.,hewn",8 Jonehild - Bergqvara - 345 lds. hewn pit
cargo_in_ship_name,18970417p.720_p002_parsed.json,6ae754f7-8608-4279-9550-4a0e1478b5de,props,props,props-T. Atkinson
cargo_in_ship_name,18970417p.720_p002_parsed.json,befa60d2-57ab-4d17-853f-44c71302c0e4,"6 lds. battens, 43 lds. deals, 3 lds. spars-","deals,battens,lds.,spars","6 lds. battens, 43 lds. deals, 3 lds. spars-"
cargo_in_ship_name,18970417p.720_p002_parsed.json,7ac4d8ec-7102-4439-87c4-6f75d477a4f8,"boards, 61 lds. firewood, 2 lds. spars","boards,lds.,spars,fir","boards, 61 lds. firewood, 2 lds. spars-C."
cargo_in_ship_name,18970417p.720_p002_parsed.json,30424576-6820-425d-9756-399b849cecc0,lds. sawn fir,"lds.,fir,sawn","lds. sawn fir-Palgrave, Brown, & Son"
cargo_in_ship_name,18970417p.720_p002_parsed.json,372013c9-bbe2-43ca-abab-be1f5c17e81f,hewn fir,"fir,hewn","hewn fir-Palgrave, Brown, & Son"
cargo_in_ship_name,18970417p.720_p002_parsed.json,d9350be0-7ede-468e-bb84-c27a3ca4fca4,"sawn balks, 287 lds. boards","boards,lds.,sawn","sawn balks, 287 lds. boards-J. F. Ranson"
cargo_in_ship_name,18970417p.720_p002_parsed.json,e330c83c-b547-418a-84f8-3e6c742e1de6,Edith - Gothenburg - 362 lds. battens and,"battens,lds.",Edith - Gothenburg - 362 lds. battens and
cargo_in_ship_name,18970417p.720_p002_parsed.json,2cd7e172-3a89-448e-9842-0719472d1ce3,boards,boards,boards-Jewson & Sons
cargo_in_ship_name,18970417p.720_p002_parsed.json,53efa983-326f-4c92-b5b6-e29bd6d85914,lds. spars and poles,"lds.,spars,poles",lds. spars and poles-H. Hutton & Co.
cargo_in_ship_name,18970417p.720_p002_parsed.json,33df17be-30fb-4170-89cc-ccfd541d55cf,"1,168 lds. sawn pitch pine","lds.,pine,sawn","1,168 lds. sawn pitch pine-J. P. Cory & Co."
cargo_in_ship_name,18970417p.720_p002_parsed.json,c83e765b-7109-43bc-9c0e-6376fa066aa2,"and sawn pitch wood, n.o.e., 49 lds. deals","deals,lds.,sawn","and sawn pitch wood, n.o.e., 49 lds. deals-B."
cargo_in_ship_name,18970417p.720_p002_parsed.json,b48f62b9-692a-4bda-af50-5b104ae593bc,sawn fir,"fir,sawn",sawn fir-R. Haughton & Co.
cargo_in_ship_name,18931216p.662_p002_parsed.json,e79b1fcc-9353-4f11-8f2b-b18df25ba896,"Soblomsten Arendal-270 lds. fir mining timber, 10 lds. fir props","timber,props,lds.,fir","7 Soblomsten Arendal-270 lds. fir mining timber, 10 lds. fir props-C. Calder & Co."
cargo_in_ship_name,18931216p.662_p002_parsed.json,985a16b6-e655-472a-8441-cbf454281aed,Marie Anna-l'Orient-155 lds. fir props,"props,lds.,fir",Marie Anna-l'Orient-155 lds. fir props-L. G. Mouchel.
cargo_in_ship_name,18931216p.662_p002_parsed.json,530f56d8-4319-4478-8f9b-c7d438cd1c41,Deux Pierre-l'Orient-175 lds. fir pitwood,"lds.,pitwood,fir","Deux Pierre-l'Orient-175 lds. fir pitwood-E. Williams, Cook & Co."
cargo_in_ship_name,18931216p.662_p002_parsed.json,3085e22f-de98-4d91-b3b1-f2929cf10ee2,"Endrick St. John, N.B.-577 lds. fir & deals","deals,lds.,fir","Dec. 4 Endrick St. John, N.B.-577 lds. fir & deals-H. & T. Bellas."
cargo_in_ship_name,"1. p. 6 a╠Ç 8 - May 2 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001_parsed.json",b551c946-d028-40af-a8d9-80ebc21dafb5,Tonsberg,tons,"April 17th. Primrose (s) @ Riga,—5,555 sleepers, 533 ½ sleepers, Order. Christiana @ Drammen,—146 doz. battens, C. J. Im Thurn & Co. ; 1,062 doz. batt"
cargo_in_ship_name,18810723p.64_p001_parsed.json,3b287d17-13c8-447a-b990-80c64c87eaa9,13 Wilhelm,elm,"13 Wilhelm-Attu-18,850 deals and battens-Jones & Nash"
cargo_in_ship_name,18810723p.64_p001_parsed.json,b9fd0d59-93df-45e3-b52b-6ee9613050e2,July 14 Ocean Child - Darien - 584 fir logs,"logs,fir",July 14 Ocean Child - Darien - 584 fir logs-John Williams & Sons
cargo_in_ship_name,18810723p.64_p001_parsed.json,abc2e27d-4b5e-4f7c-a159-4f32cc8d33c3,"Achilles - Darien-514 pcs. hewn pitch pine, 217 pcs. sawn pitch pine","pcs.,pine,hewn,sawn","Achilles - Darien-514 pcs. hewn pitch pine, 217 pcs. sawn pitch pine-Wintringham & Sons"
cargo_in_ship_name,18810723p.64_p001_parsed.json,fdf9d264-558b-4bbf-ba71-6f463e718f5c,Wilhelm,elm,"Wilhelm-Gefle-22,972 battens and boards-S. Ellis"
cargo_in_ship_name,18810723p.64_p001_parsed.json,e3560327-dbdb-405c-9b09-dfa5b6ca9fb9,pcs. mining timber,"timber,pcs.",pcs. mining timber-Order
cargo_in_ship_name,18810723p.64_p001_parsed.json,2954f3da-4d7f-4283-b914-066098332e68,Helmrick,elm,"Helmrick-Dantzig-3,210 pcs. lathwood-Order"
cargo_in_ship_name,18810723p.64_p001_parsed.json,ac4988a0-8a41-4ef2-a44e-16e190fdbd1c,pcs. lathwood,pcs.,pcs. lathwood-Order
cargo_in_ship_name,18810723p.64_p001_parsed.json,25eb1e71-1d67-49e5-83cb-46942ca91904,July 13 Henri - Bordeaux - 54 lds. firewood,"lds.,fir","July 13 Henri - Bordeaux - 54 lds. firewood-Nevill, Druce, & Co."
cargo_in_ship_name,18810723p.64_p001_parsed.json,0ec35591-b7a5-41b9-92a1-10334c0532d0,[?] deals and boards,"deals,boards","[?] deals and boards-Thompson, Bonar & Co."
cargo_in_ship_name,18810723p.64_p001_parsed.json,c4e88b7d-38e2-4ade-bc7b-b2611953c360,[?] deals and boards,"deals,boards",[?] deals and boards-Harrison
cargo_in_ship_name,18810723p.64_p001_parsed.json,90b612ac-e2da-4534-a015-9edf54509c95,"[?] pcs. square timber, 702 pcs. firewood","timber,pcs.,fir","[?] pcs. square timber, 702 pcs. firewood-F. Lambery"
cargo_in_ship_name,18810723p.64_p001_parsed.json,9ce2bfb4-6b12-4bea-a013-505b385e3a40,"[?] 3,233 props",props,"[?] 3,233 props-G. Pearson & Co."
cargo_in_ship_name,18810723p.64_p001_parsed.json,4f6a83ed-ec47-49cc-aa79-1648f21f9335,"[?] 1,356 pcs. round timber, 16,999 battens","timber,battens,pcs.","[?] 1,356 pcs. round timber, 16,999 battens-Pape, Dey & Co."
cargo_in_ship_name,18810723p.64_p001_parsed.json,a11c347e-969d-43fa-96ce-19793747c986,"[?] Dantzig-544 pcs. timber, 137 deals and boards","deals,boards,timber,pcs.","[?] Dantzig-544 pcs. timber, 137 deals and boards-Harvey & Co."
cargo_in_ship_name,18810723p.64_p001_parsed.json,9c247975-2223-46e3-9065-04ba482fb8e5,"[?] pcs. pitwood, 1,713 telegraph poles-4,533 pit-props","props,pcs.,poles,pitwood","[?] pcs. pitwood, 1,713 telegraph poles-4,533 pit-props-G. Horsley"
cargo_in_ship_name,18810723p.64_p001_parsed.json,90daffe4-4098-41c9-8fa3-9dc1c73c0a03,[?] pit-props,props,[?] pit-props-R. Wade & Sons
cargo_in_ship_name,18810723p.64_p001_parsed.json,1d8b8f33-945c-4eb7-a757-5b14f6632b29,"[?] 4,094 deals and battens","deals,battens","[?] 4,094 deals and battens-Harrison"
cargo_in_ship_name,18810723p.64_p001_parsed.json,885c2786-2b92-4508-a9e1-15bd719f8773,"[?] and-429 pcs. square timber, 1,275 pit-props","timber,props,pcs.","[?] and-429 pcs. square timber, 1,275 pit-props-G. Horsley & Co."
cargo_in_ship_name,18810723p.64_p001_parsed.json,ad0a7b3c-1d39-4dfd-abf7-0bdb23bfbda0,"[?] 8,129 pit-props",props,"[?] 8,129 pit-props-Pyman & Co."
cargo_in_ship_name,18810723p.64_p001_parsed.json,4fdf23ef-88af-403c-b167-1783733f549c,"[?] 392 pcs. round timber, 2,564 deals","deals,timber,pcs.","[?] 392 pcs. round timber, 2,564 deals-Dixon, & Co."
cargo_in_ship_name,18810723p.64_p001_parsed.json,2c0af855-1f8b-4d61-88ab-6be92c329640,"[?] Gefle-5,597 pcs. firwood sawn","pcs.,fir,sawn","[?] Gefle-5,597 pcs. firwood sawn-Order"
cargo_in_ship_name,18810723p.64_p001_parsed.json,458fa8fe-a702-42e3-b576-c001280bd2e5,"[?] neborg-217,426 broom handles, firewood",fir,"[?] neborg-217,426 broom handles, firewood-Order"
cargo_in_ship_name,18810723p.64_p001_parsed.json,c4c36f41-aac7-437f-b706-f22a3c96357f,[?] Bjorneborg-139-2-2 deals and boards,"deals,boards",[?] Bjorneborg-139-2-2 deals and boards-Order
cargo_in_ship_name,18810723p.64_p001_parsed.json,269ed7f1-3484-4f6d-b15c-f0153df09f3e,[?] org-56-3-12 deals,deals,[?] org-56-3-12 deals-Order
cargo_in_ship_name,18810723p.64_p001_parsed.json,291a7c43-e476-4b03-8d15-2d665779826c,[?] helm,elm,"[?] helm-Danzig-431 pcs fir, 500 fir sleepers-Order"
cargo_in_ship_name,18810723p.64_p001_parsed.json,8c7c98a8-08ab-4e27-9191-922eca50a4b4,[?] aborg-85-1-26 deals and boards,"deals,boards",[?] aborg-85-1-26 deals and boards-Order
cargo_in_ship_name,18810723p.64_p001_parsed.json,fe2962b3-b918-4e09-9951-890f806e29ba,[?] -75-0-0 deals and battens,"deals,battens",[?] -75-0-0 deals and battens-Order
cargo_in_ship_name,18810723p.64_p001_parsed.json,1bd8068b-0289-4f7b-96c8-215eb8a6c7b6,[?] Cronstadt-40-3-12 deals,deals,[?] Cronstadt-40-3-12 deals-Wade
cargo_in_ship_name,18810723p.64_p001_parsed.json,c687dd09-c7ba-4646-96af-1ff333db8dbf,[?] Cronstadt-30-3-10 battens,battens,[?] Cronstadt-30-3-10 battens-Heaven
cargo_in_ship_name,18810723p.64_p001_parsed.json,2b42dac9-c172-4a98-b605-1c9082cd3ed8,[?] Skelleftea-12 lds. firewood,"lds.,fir",[?] Skelleftea-12 lds. firewood-Massey
cargo_in_ship_name,18810723p.64_p001_parsed.json,a74d8adb-eae0-4562-a2c9-b3cb642ea661,"[?] 262-1-9 deals, battens, &c.","deals,battens","[?] 262-1-9 deals, battens, &c.-Order"
cargo_in_ship_name,18810723p.64_p001_parsed.json,fead4e2d-9d84-49ac-90ab-d4119c5f32d1,[?] 490 pcs. fir,"pcs.,fir",[?] 490 pcs. fir-Order
cargo_in_ship_name,18810723p.64_p001_parsed.json,a87960ec-2490-4aea-850e-a2300140043e,staves,staves,staves-Danzig-309 sleepers-Order
cargo_in_ship_name,18810723p.64_p001_parsed.json,f10aadfa-b274-43d5-824b-c994c2d608d9,"Soskummaren - Drammen - 11,879 deals",deals,"Soskummaren - Drammen - 11,879 deals-Harrison"
cargo_in_ship_name,18810723p.64_p001_parsed.json,5a425556-464c-4d9d-a6c0-26833f75cc36,"20,701 flooring boards",boards,"20,701 flooring boards-Wilson"
cargo_in_ship_name,18810723p.64_p001_parsed.json,4fec4333-8c22-4dda-85de-3d757cb74c2a,battens,battens,battens-R. H. Dahl & Co.
cargo_in_ship_name,18810723p.64_p001_parsed.json,5fa86a9f-8fb0-4245-ab27-5759e071f8ee,"Pacific - Bstaiamitz - 1,366 pcs. round timber","timber,pcs.","Pacific - Bstaiamitz - 1,366 pcs. round timber-Wade & Sons"
cargo_in_ship_name,18880107p16-17_p001_parsed.json,0893fb4b-1cf2-41a4-9ad0-721adaefc496,Wilhelmine,elm,"Wilhelmine-Danzig-390 pcs. hewn oak, 226 pcs. sawn fir, 220 pcs. hewn fir-R. Wade"
cargo_in_ship_name,18880107p16-17_p001_parsed.json,49426d07-8e12-4c23-b345-9b10d3140474,"Romeo  - Gothenburg - 5,522 props",props,"Romeo (s) - Gothenburg - 5,522 props-Wilson, Sons, & Co. ; 4,513 props-Pyman, Bell, & Co. ; 10,744 props-H. Smith & Co. ; 500 bdls. laths-Heaven & Kes"
cargo_in_ship_name,18880107p16-17_p001_parsed.json,961f943d-eb10-4a49-bcd6-f580975b32d9,"Enigheden - Holmestrand - 14,000 pit-props",props,"Dec. 27 Enigheden - Holmestrand - 14,000 pit-props-Rayner & Moller"
cargo_in_ship_name,18880107p16-17_p001_parsed.json,03f757b7-0a4d-45b0-b29b-ed7b5505ffc0,"Sleipner  - Gothenburg - qty. alder props, alder, wood-props, pit-props, ten",props,"Sleipner (s) - Gothenburg - qty. alder props, alder, wood-props, pit-props, ten-Order"
cargo_in_ship_name,18880107p16-17_p001_parsed.json,e1961116-45ed-4fcc-9edf-2b1b9e495f3b,"Tyri Skien-874 telegraph poles, 3,112 props","props,poles","29 Tyri Skien-874 telegraph poles, 3,112 props-T. Atkinson"
cargo_in_ship_name,18880107p16-17_p001_parsed.json,37305984-38c0-4ee9-aa78-467cde784a70,Wilhelm,elm,"29 Wilhelm-Riga-4,831 deals-Thos. Wilson & Co."
cargo_in_ship_name,18880107p16-17_p001_parsed.json,22cb4f9d-c485-4d9d-9c51-296af8d0e20e,"Hurricane - Riga - 1,480 deals",deals,"Dec. 26 Hurricane - Riga - 1,480 deals-McPherson & McLaren"
cargo_in_ship_name,18950608p.925_parsed.json,636b3288-6fd9-4b38-93ff-c98c34d4a39d,May 28 John – Drammen – 289 lds. pitwood,"lds.,pitwood",May 28 John – Drammen – 289 lds. pitwood-J. Denholm & Co.
cargo_in_ship_name,18950608p.925_parsed.json,d4cc89ef-9cad-489f-8c28-d6e662d69d0a,"29 Silvanus – Riga – 15,208 deals, battens, and boards","deals,boards,battens","29 Silvanus – Riga – 15,208 deals, battens, and boards-J. T. Salvesen & Co."
cargo_in_ship_name,18950608p.925_parsed.json,0caebf60-232b-48ec-92d9-993bb447cce2,May 29 Rafso – 990 lds. deals and battens,"deals,battens,lds.",May 29 Rafso – 990 lds. deals and battens-J. Walker & Co.
cargo_in_ship_name,18950601p.889_p001_parsed.json,126eb89e-c09f-4b18-84fc-417fef85f25a,May 24 Blodwen-cargo of flooring boards,boards,May 24 Blodwen-cargo of flooring boards-J. Hughes Jones
cargo_in_ship_name,18950601p.889_p001_parsed.json,c81a26c3-c87c-47ba-ae26-356fa700a3ca,22 Skovland - Porsgrund - 504 lds. pitwood,"lds.,pitwood",22 Skovland - Porsgrund - 504 lds. pitwood-Schroeter & Co.
cargo_in_ship_name,18950601p.889_p001_parsed.json,7c4e9cdd-25a3-4595-834b-5fb83b4b9e5c,"Montataire  - Bordeaux-1,250 lds. pitwood","lds.,pitwood","Montataire (s) - Bordeaux-1,250 lds. pitwood-Simkin"
cargo_in_ship_name,18950601p.889_p001_parsed.json,29f5ed5a-620d-4a42-b83d-f539aac7b2c0,Moller; 111 lds. hewn fir,"lds.,fir,hewn",Moller; 111 lds. hewn fir-Pedersen & Co.
cargo_in_ship_name,18950601p.889_p001_parsed.json,1ce2341c-7dda-4f2a-afff-bdf2a04be7a6,Friedrich Wilhelm Jebens,elm,"Friedrich Wilhelm Jebens-Dansig-414 lds. oak logs, 23 lds. fir blocks-R. Wade, Sons"
cargo_in_ship_name,18950601p.889_p001_parsed.json,1062673b-915c-4100-8376-bcdfd7ece757,"24 Hiram - Oscarshamn - 12,739 pit props",props,"24 Hiram - Oscarshamn - 12,739 pit props-Pyman, Bell, & Co."
cargo_in_ship_name,18950601p.889_p001_parsed.json,553d0354-69ac-4b7d-89bb-bbd1d835e726,"Kepler  - Gefle - 19,626 pit props",props,"Kepler (s) - Gefle - 19,626 pit props-Pyman"
